"VendorID","tpep_pickup_datetime","tpep_dropoff_datetime","passenger_count","trip_distance","RatecodeID","store_and_fwd_flag","PULocationID","DOLocationID","payment_type","fare_amount","extra","mta_tax","tip_amount","tolls_amount","improvement_surcharge","total_amount","congestion_surcharge","Airport_fee","cbd_congestion_fee","trip_duration_min","pickup_date","pickup_hour"
"2","2025-01-13T11:46:47.000Z","2025-01-13T12:10:52.000Z","1","0.0","1","N","79","262","1","19.8","0.0","0.5","4.91","0.0","1.0","29.46","2.5","0.0","0.75","24.083333333333332","2025-01-13","11"
"2","2025-01-13T11:59:37.000Z","2025-01-13T12:12:04.000Z","2","0.0","1","N","97","33","1","11.4","0.0","0.5","2.58","0.0","1.0","15.48","0.0","0.0","0.0","12.45","2025-01-13","11"
"1","2025-01-13T11:29:20.000Z","2025-01-13T11:30:42.000Z","1","0.0","1","N","158","158","1","3.0","3.25","0.5","10.0","0.0","1.0","17.75","2.5","0.0","0.75","1.3666666666666667","2025-01-13","11"
"2","2025-01-13T11:18:24.000Z","2025-01-13T11:47:30.000Z","1","0.0","1","N","170","166","1","23.3","0.0","0.5","2.0","0.0","1.0","30.05","2.5","0.0","0.75","29.1","2025-01-13","11"
"1","2025-01-13T12:59:22.000Z","2025-01-13T13:00:29.000Z","1","0.0","1","N","207","207","2","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","1.1166666666666667","2025-01-13","12"
"2","2025-01-13T12:34:23.000Z","2025-01-13T12:45:21.000Z","1","0.0","1","N","161","237","2","10.0","0.0","0.5","0.0","0.0","1.0","14.75","2.5","0.0","0.75","10.966666666666667","2025-01-13","12"
"1","2025-01-13T12:10:03.000Z","2025-01-13T12:17:51.000Z","2","0.0","99","N","181","181","1","15.5","0.0","0.5","0.0","0.0","1.0","17.0","0.0","0.0","0.0","7.8","2025-01-13","12"
"1","2025-01-13T12:06:12.000Z","2025-01-13T12:10:58.000Z","1","0.0","1","N","193","193","2","5.1","0.0","0.5","0.0","0.0","1.0","6.6","0.0","0.0","0.0","4.766666666666667","2025-01-13","12"
"1","2025-01-13T12:55:14.000Z","2025-01-13T13:26:29.000Z","1","0.0","99","N","162","169","1","33.5","0.0","0.5","0.0","0.0","1.0","35.0","0.0","0.0","0.0","31.25","2025-01-13","12"
"1","2025-01-13T12:51:18.000Z","2025-01-13T13:12:29.000Z","1","0.0","1","N","87","189","1","23.5","0.0","0.5","0.0","0.0","1.0","25.0","0.0","0.0","0.0","21.183333333333334","2025-01-13","12"
"1","2025-01-13T12:32:24.000Z","2025-01-13T12:49:41.000Z","1","0.0","1","N","35","225","1","18.5","0.0","0.5","0.0","0.0","1.0","20.0","0.0","0.0","0.0","17.283333333333335","2025-01-13","12"
"2","2025-01-13T12:15:05.000Z","2025-01-13T12:16:26.000Z","1","0.0","1","N","161","161","1","3.0","0.0","0.5","30.0","0.0","1.0","37.75","2.5","0.0","0.75","1.35","2025-01-13","12"
"1","2025-01-13T12:54:01.000Z","2025-01-13T13:03:20.000Z","1","0.0","99","N","123","26","1","16.5","0.0","0.5","0.0","0.0","1.0","18.0","0.0","0.0","0.0","9.316666666666666","2025-01-13","12"
"1","2025-01-13T12:34:01.000Z","2025-01-13T13:12:05.000Z","1","0.0","99","N","76","133","1","27.5","0.0","0.5","0.0","0.0","1.0","29.0","0.0","0.0","0.0","38.06666666666667","2025-01-13","12"
"1","2025-01-13T12:32:29.000Z","2025-01-13T12:34:18.000Z","1","0.0","5","N","132","132","3","0.01","1.75","0.0","0.0","0.0","1.0","2.76","0.0","1.75","0.0","1.8166666666666667","2025-01-13","12"
"1","2025-01-13T12:29:00.000Z","2025-01-13T12:40:24.000Z","1","0.0","99","N","113","233","1","17.5","0.0","0.5","0.0","0.0","1.0","19.0","0.0","0.0","0.0","11.4","2025-01-13","12"
"1","2025-01-13T12:37:14.000Z","2025-01-13T12:57:12.000Z","1","0.0","1","N","230","246","1","11.4","3.25","0.5","3.25","0.0","1.0","19.4","2.5","0.0","0.75","19.966666666666665","2025-01-13","12"
"1","2025-01-13T12:46:28.000Z","2025-01-13T12:47:40.000Z","1","0.0","1","N","129","260","4","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","1.2","2025-01-13","12"
"1","2025-01-13T12:27:33.000Z","2025-01-13T12:45:42.000Z","1","0.0","99","N","263","75","1","17.5","0.0","0.5","0.0","0.0","1.0","19.0","0.0","0.0","0.0","18.15","2025-01-13","12"
"1","2025-01-13T12:05:48.000Z","2025-01-13T12:32:07.000Z","1","0.0","99","N","165","25","1","25.5","0.0","0.5","0.0","0.0","1.0","27.0","0.0","0.0","0.0","26.316666666666666","2025-01-13","12"
"2","2025-01-13T12:09:27.000Z","2025-01-13T12:15:22.000Z","1","0.0","1","N","143","239","1","6.5","0.0","0.5","1.0","0.0","1.0","11.5","2.5","0.0","0.0","5.916666666666667","2025-01-13","12"
"2","2025-01-13T12:55:44.000Z","2025-01-13T13:12:57.000Z","1","0.0","1","N","142","162","1","14.9","0.0","0.5","1.0","0.0","1.0","20.65","2.5","0.0","0.75","17.216666666666665","2025-01-13","12"
"2","2025-01-13T12:14:48.000Z","2025-01-13T12:23:17.000Z","1","0.0","1","N","162","236","1","8.6","0.0","0.5","1.0","0.0","1.0","14.35","2.5","0.0","0.75","8.483333333333333","2025-01-13","12"
"1","2025-01-13T12:16:31.000Z","2025-01-13T12:33:07.000Z","1","0.0","1","N","74","244","1","20.5","0.0","0.5","0.0","0.0","1.0","22.0","0.0","0.0","0.0","16.6","2025-01-13","12"
"1","2025-01-13T12:26:04.000Z","2025-01-13T12:51:25.000Z","1","0.0","99","N","161","97","1","28.5","0.0","0.5","0.0","0.0","1.0","30.0","0.0","0.0","0.0","25.35","2025-01-13","12"
"2","2025-01-13T12:02:17.000Z","2025-01-13T12:11:56.000Z","2","0.0","1","N","50","239","1","9.3","0.0","0.5","2.81","0.0","1.0","16.86","2.5","0.0","0.75","9.65","2025-01-13","12"
"2","2025-01-13T12:55:45.000Z","2025-01-13T12:58:01.000Z","2","0.0","1","N","68","68","1","4.4","0.0","0.5","1.83","0.0","1.0","10.98","2.5","0.0","0.75","2.2666666666666666","2025-01-13","12"
"2","2025-01-13T12:36:14.000Z","2025-01-13T12:37:14.000Z","3","0.0","1","N","141","237","2","3.0","0.0","0.5","0.0","0.0","1.0","7.0","2.5","0.0","0.0","1.0","2025-01-13","12"
"1","2025-01-13T12:03:27.000Z","2025-01-13T12:04:32.000Z","1","0.0","1","N","144","144","1","3.7","3.25","0.5","2.0","0.0","1.0","10.45","2.5","0.0","0.75","1.0833333333333333","2025-01-13","12"
"2","2025-01-13T12:03:18.000Z","2025-01-13T12:09:14.000Z","1","0.0","1","N","238","239","1","6.5","0.0","0.5","1.0","0.0","1.0","11.5","2.5","0.0","0.0","5.933333333333334","2025-01-13","12"
"2","2025-01-13T12:35:02.000Z","2025-01-13T12:44:51.000Z","1","0.0","1","N","161","230","1","9.3","0.0","0.5","2.81","0.0","1.0","16.86","2.5","0.0","0.75","9.816666666666666","2025-01-13","12"
"2","2025-01-13T12:11:56.000Z","2025-01-13T12:12:58.000Z","1","0.08","1","N","162","161","1","3.0","0.0","0.5","1.55","0.0","1.0","9.3","2.5","0.0","0.75","1.0333333333333334","2025-01-13","12"
"1","2025-01-13T13:55:48.000Z","2025-01-13T13:57:29.000Z","1","0.0","1","N","233","233","1","3.0","3.25","0.5","3.0","0.0","1.0","10.75","2.5","0.0","0.75","1.6833333333333333","2025-01-13","13"
"2","2025-01-13T13:10:55.000Z","2025-01-13T13:20:53.000Z","1","0.0","1","N","161","237","1","9.3","0.0","0.5","2.81","0.0","1.0","16.86","2.5","0.0","0.75","9.966666666666667","2025-01-13","13"
"2","2025-01-13T13:46:38.000Z","2025-01-13T13:52:34.000Z","1","0.0","1","N","161","237","2","6.5","0.0","0.5","0.0","0.0","1.0","11.25","2.5","0.0","0.75","5.933333333333334","2025-01-13","13"
"2","2025-01-13T13:29:12.000Z","2025-01-13T13:30:24.000Z","1","0.0","1","N","140","140","4","3.7","0.0","0.5","0.0","0.0","1.0","5.2","0.0","0.0","0.0","1.2","2025-01-13","13"
"1","2025-01-13T13:08:26.000Z","2025-01-13T13:09:45.000Z","1","0.0","1","N","236","263","1","3.0","2.5","0.5","2.0","0.0","1.0","9.0","2.5","0.0","0.0","1.3166666666666667","2025-01-13","13"
"1","2025-01-13T13:30:35.000Z","2025-01-13T13:49:16.000Z","1","0.0","1","N","49","181","1","19.5","0.0","0.5","0.0","0.0","1.0","21.0","0.0","0.0","0.0","18.683333333333334","2025-01-13","13"
"1","2025-01-13T13:37:59.000Z","2025-01-13T13:46:01.000Z","1","0.0","1","N","148","232","1","16.5","0.0","0.5","0.0","0.0","1.0","18.0","0.0","0.0","0.0","8.033333333333333","2025-01-13","13"
"1","2025-01-13T13:01:38.000Z","2025-01-13T13:16:20.000Z","1","0.0","1","N","37","61","1","18.5","0.0","0.5","0.0","0.0","1.0","20.0","0.0","0.0","0.0","14.7","2025-01-13","13"
"1","2025-01-13T13:38:21.000Z","2025-01-13T13:46:14.000Z","1","0.0","99","N","137","4","1","16.5","0.0","0.5","0.0","0.0","1.0","18.0","0.0","0.0","0.0","7.883333333333334","2025-01-13","13"
"1","2025-01-13T13:52:21.000Z","2025-01-13T14:05:07.000Z","1","0.0","99","N","224","232","1","19.5","0.0","0.5","0.0","0.0","1.0","21.0","0.0","0.0","0.0","12.766666666666667","2025-01-13","13"
"1","2025-01-13T13:42:22.000Z","2025-01-13T14:11:38.000Z","1","0.0","99","N","55","165","1","21.5","0.0","0.5","0.0","0.0","1.0","23.0","0.0","0.0","0.0","29.266666666666666","2025-01-13","13"
"1","2025-01-13T13:46:43.000Z","2025-01-13T13:57:23.000Z","1","0.0","1","N","43","236","3","7.9","2.5","0.5","0.0","0.0","1.0","11.9","2.5","0.0","0.0","10.666666666666666","2025-01-13","13"
"1","2025-01-13T13:29:29.000Z","2025-01-13T13:42:42.000Z","1","0.0","99","N","21","89","1","17.5","0.0","0.5","0.0","0.0","1.0","19.0","0.0","0.0","0.0","13.216666666666667","2025-01-13","13"
"1","2025-01-13T13:34:13.000Z","2025-01-13T14:12:18.000Z","1","0.0","99","N","65","35","1","25.5","0.0","0.5","0.0","0.0","1.0","27.0","0.0","0.0","0.0","38.083333333333336","2025-01-13","13"
"2","2025-01-13T13:16:09.000Z","2025-01-13T13:20:49.000Z","1","0.0","1","N","162","237","1","5.8","0.0","0.5","2.11","0.0","1.0","12.66","2.5","0.0","0.75","4.666666666666667","2025-01-13","13"
"2","2025-01-13T13:48:07.000Z","2025-01-13T13:56:40.000Z","1","0.0","1","N","170","249","2","8.6","0.0","0.5","0.0","0.0","1.0","13.35","2.5","0.0","0.75","8.55","2025-01-13","13"
"2","2025-01-13T13:02:31.000Z","2025-01-13T13:09:32.000Z","1","0.0","1","N","164","68","1","7.2","0.0","0.5","2.0","0.0","1.0","13.95","2.5","0.0","0.75","7.016666666666667","2025-01-13","13"
"2","2025-01-13T13:11:36.000Z","2025-01-13T13:23:39.000Z","1","0.0","1","N","68","161","1","10.7","0.0","0.5","3.09","0.0","1.0","18.54","2.5","0.0","0.75","12.05","2025-01-13","13"
"2","2025-01-13T13:34:00.000Z","2025-01-13T13:47:35.000Z","2","0.0","1","N","107","233","1","12.1","0.0","0.5","3.37","0.0","1.0","20.22","2.5","0.0","0.75","13.583333333333334","2025-01-13","13"
"2","2025-01-13T13:00:35.000Z","2025-01-13T13:08:47.000Z","1","0.0","1","N","90","231","2","8.6","0.0","0.5","0.0","0.0","1.0","13.35","2.5","0.0","0.75","8.2","2025-01-13","13"
"2","2025-01-13T13:27:49.000Z","2025-01-13T13:40:28.000Z","1","0.0","1","N","164","246","1","11.4","0.0","0.5","3.23","0.0","1.0","19.38","2.5","0.0","0.75","12.65","2025-01-13","13"
"2","2025-01-13T13:25:22.000Z","2025-01-13T13:28:13.000Z","1","0.0","1","N","142","239","1","4.4","0.0","0.5","2.52","0.0","1.0","10.92","2.5","0.0","0.0","2.85","2025-01-13","13"
"2","2025-01-13T13:42:40.000Z","2025-01-13T13:57:08.000Z","1","0.0","1","N","230","236","1","12.8","0.0","0.5","1.0","0.0","1.0","18.55","2.5","0.0","0.75","14.466666666666667","2025-01-13","13"
"2","2025-01-13T13:04:24.000Z","2025-01-13T13:16:35.000Z","2","0.0","1","N","239","237","1","11.4","0.0","0.5","2.0","0.0","1.0","17.4","2.5","0.0","0.0","12.183333333333334","2025-01-13","13"
"2","2025-01-13T13:19:18.000Z","2025-01-13T13:26:19.000Z","1","0.0","1","N","237","140","1","7.2","0.0","0.5","2.24","0.0","1.0","13.44","2.5","0.0","0.0","7.016666666666667","2025-01-13","13"
"2","2025-01-13T13:33:31.000Z","2025-01-13T13:38:41.000Z","1","0.0","1","N","229","162","1","6.5","0.0","0.5","2.25","0.0","1.0","13.5","2.5","0.0","0.75","5.166666666666667","2025-01-13","13"
"2","2025-01-13T13:34:09.000Z","2025-01-13T13:35:56.000Z","1","0.04","1","N","141","237","2","3.7","0.0","0.5","0.0","0.0","1.0","8.45","2.5","0.0","0.75","1.7833333333333334","2025-01-13","13"
"2","2025-01-13T13:12:00.000Z","2025-01-13T13:21:09.000Z","3","0.0","1","N","234","161","1","9.3","0.0","0.5","2.81","0.0","1.0","16.86","2.5","0.0","0.75","9.15","2025-01-13","13"
"2","2025-01-13T13:25:58.000Z","2025-01-13T13:48:28.000Z","3","0.0","1","N","161","114","1","18.4","0.0","0.5","2.0","0.0","1.0","25.15","2.5","0.0","0.75","22.5","2025-01-13","13"
"1","2025-01-13T13:16:00.000Z","2025-01-13T13:18:03.000Z","1","0.0","5","N","132","132","1","85.0","1.75","0.0","0.0","0.0","1.0","87.75","0.0","1.75","0.0","2.05","2025-01-13","13"
"2","2025-01-13T13:28:39.000Z","2025-01-13T14:11:50.000Z","1","0.0","2","N","231","216","1","70.0","0.0","0.5","14.8","0.0","1.0","89.55","2.5","0.0","0.75","43.18333333333333","2025-01-13","13"
"1","2025-01-13T13:40:19.000Z","2025-01-13T13:41:21.000Z","1","0.0","1","N","193","193","2","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","1.0333333333333334","2025-01-13","13"
"1","2025-01-13T13:41:30.000Z","2025-01-13T13:42:39.000Z","1","0.0","1","N","193","193","2","3.0","0.0","0.5","0.0","0.0","1.0","4.5","0.0","0.0","0.0","1.15","2025-01-13","13"
"1","2025-01-13T13:44:45.000Z","2025-01-13T13:45:50.000Z","1","0.0","2","N","193","193","2","70.0","0.0","0.5","0.0","0.0","1.0","71.5","0.0","0.0","0.0","1.0833333333333333","2025-01-13","13"
"1","2025-01-13T14:00:55.000Z","2025-01-13T14:04:06.000Z","1","0.0","1","N","145","145","2","3.7","0.0","0.5","0.0","0.0","1.0","5.2","0.0","0.0","0.0","3.183333333333333","2025-01-13","14"
"2","2025-01-13T14:46:08.000Z","2025-01-13T14:47:18.000Z","1","0.01","1","N","239","239","4","3.0","0.0","0.5","0.0","0.0","1.0","7.0","2.5","0.0","0.0","1.1666666666666667","2025-01-13","14"
"1","2025-01-13T14:12:38.000Z","2025-01-13T15:07:26.000Z","1","0.0","1","N","142","61","1","33.5","0.0","0.5","0.0","0.0","1.0","35.0","0.0","0.0","0.0","54.8","2025-01-13","14"
"1","2025-01-13T14:57:29.000Z","2025-01-13T15:41:53.000Z","1","0.0","99","N","90","62","1","27.5","0.0","0.5","0.0","0.0","1.0","29.0","0.0","0.0","0.0","44.4","2025-01-13","14"
"1","2025-01-13T14:21:47.000Z","2025-01-13T14:40:29.000Z","1","0.0","1","N","87","246","1","19.5","0.0","0.5","0.0","0.0","1.0","21.0","0.0","0.0","0.0","18.7","2025-01-13","14"
"1","2025-01-13T14:19:28.000Z","2025-01-13T14:50:18.000Z","1","0.0","1","N","231","167","1","40.5","0.0","0.5","0.0","6.94","1.0","48.94","0.0","0.0","0.0","30.833333333333332","2025-01-13","14"
"1","2025-01-13T14:10:56.000Z","2025-01-13T14:49:41.000Z","1","0.0","1","N","137","188","1","36.5","0.0","0.5","0.0","0.0","1.0","38.0","0.0","0.0","0.0","38.75","2025-01-13","14"
"1","2025-01-13T14:46:24.000Z","2025-01-13T15:26:49.000Z","1","0.0","99","N","14","117","1","46.5","0.0","0.5","0.0","5.2","1.0","53.2","0.0","0.0","0.0","40.416666666666664","2025-01-13","14"
"2","2025-01-13T14:32:24.000Z","2025-01-13T14:35:29.000Z","1","0.0","1","N","193","193","2","4.4","0.0","0.5","0.0","0.0","1.0","5.9","0.0","0.0","0.0","3.0833333333333335","2025-01-13","14"
"2","2025-01-13T14:36:10.000Z","2025-01-13T14:48:10.000Z","1","0.0","1","N","193","264","2","3.7","0.0","0.5","0.0","0.0","1.0","5.2","0.0","0.0","0.0","12.0","2025-01-13","14"
"1","2025-01-13T14:52:04.000Z","2025-01-13T15:11:53.000Z","1","0.0","99","N","162","74","1","17.5","0.0","0.5","0.0","0.0","1.0","19.0","0.0","0.0","0.0","19.816666666666666","2025-01-13","14"
"1","2025-01-13T14:47:36.000Z","2025-01-13T14:49:22.000Z","1","0.0","5","N","197","197","1","85.0","0.0","0.0","21.5","0.0","1.0","107.5","0.0","0.0","0.0","1.7666666666666666","2025-01-13","14"
"1","2025-01-13T14:15:47.000Z","2025-01-13T14:26:28.000Z","1","0.0","99","N","130","10","1","19.5","0.0","0.5","0.0","0.0","1.0","21.0","0.0","0.0","0.0","10.683333333333334","2025-01-13","14"
"1","2025-01-13T14:36:03.000Z","2025-01-13T14:41:50.000Z","1","0.0","99","N","198","36","1","15.5","0.0","0.5","0.0","0.0","1.0","17.0","0.0","0.0","0.0","5.783333333333333","2025-01-13","14"
"1","2025-01-13T14:59:59.000Z","2025-01-13T15:16:05.000Z","1","0.0","99","N","140","74","1","19.5","0.0","0.5","0.0","0.0","1.0","21.0","0.0","0.0","0.0","16.1","2025-01-13","14"
"2","2025-01-13T14:23:35.000Z","2025-01-13T14:25:49.000Z","1","0.07","1","N","161","161","1","4.4","0.0","0.5","2.75","0.0","1.0","11.9","2.5","0.0","0.75","2.2333333333333334","2025-01-13","14"
"2","2025-01-13T14:07:10.000Z","2025-01-13T14:20:00.000Z","1","0.0","1","N","68","13","1","11.4","0.0","0.5","3.23","0.0","1.0","19.38","2.5","0.0","0.75","12.833333333333334","2025-01-13","14"
"2","2025-01-13T14:19:42.000Z","2025-01-13T15:06:18.000Z","1","0.0","2","N","114","132","2","70.0","0.0","0.5","0.0","0.0","1.0","74.75","2.5","0.0","0.75","46.6","2025-01-13","14"
"1","2025-01-13T14:56:29.000Z","2025-01-13T15:56:48.000Z","1","0.0","1","N","165","38","1","51.5","0.0","0.5","0.0","6.94","1.0","59.94","0.0","0.0","0.0","60.31666666666667","2025-01-13","14"
"2","2025-01-13T14:45:34.000Z","2025-01-13T14:56:13.000Z","1","0.0","1","N","163","263","2","10.0","0.0","0.5","0.0","0.0","1.0","14.75","2.5","0.0","0.75","10.65","2025-01-13","14"
"1","2025-01-13T14:48:03.000Z","2025-01-13T15:41:09.000Z","1","0.0","99","N","161","39","1","43.5","0.0","0.5","0.0","6.94","1.0","51.94","0.0","0.0","0.0","53.1","2025-01-13","14"
"1","2025-01-13T14:57:12.000Z","2025-01-13T15:54:21.000Z","1","0.0","1","N","61","230","1","32.5","0.0","0.5","0.0","0.0","1.0","34.0","0.0","0.0","0.0","57.15","2025-01-13","14"
"2","2025-01-13T14:19:20.000Z","2025-01-13T14:20:44.000Z","1","0.0","5","N","193","193","1","22.0","0.0","0.5","4.94","0.0","1.0","28.44","0.0","0.0","0.0","1.4","2025-01-13","14"
"2","2025-01-13T14:08:36.000Z","2025-01-13T14:27:53.000Z","4","0.0","1","N","163","211","1","16.3","0.0","0.5","3.16","0.0","1.0","24.21","2.5","0.0","0.75","19.283333333333335","2025-01-13","14"
"2","2025-01-13T14:35:22.000Z","2025-01-13T14:48:25.000Z","3","0.0","1","N","211","261","1","12.1","0.0","0.5","3.37","0.0","1.0","20.22","2.5","0.0","0.75","13.05","2025-01-13","14"
"2","2025-01-13T14:49:03.000Z","2025-01-13T14:50:05.000Z","1","0.07","1","N","100","48","3","3.7","0.0","0.5","0.0","0.0","1.0","8.45","2.5","0.0","0.75","1.0333333333333334","2025-01-13","14"
"1","2025-01-13T14:51:20.000Z","2025-01-13T14:52:29.000Z","1","0.0","5","N","90","68","1","24.0","0.75","0.0","1.0","0.0","1.0","26.75","0.0","0.0","0.75","1.15","2025-01-13","14"
"1","2025-01-13T14:04:52.000Z","2025-01-13T14:06:42.000Z","1","0.0","5","N","132","132","1","89.0","0.0","0.0","22.5","0.0","1.0","112.5","0.0","0.0","0.0","1.8333333333333333","2025-01-13","14"
"2","2025-01-13T14:56:06.000Z","2025-01-13T14:58:16.000Z","1","0.02","5","N","264","264","1","90.0","0.0","0.5","18.3","0.0","1.0","109.8","0.0","0.0","0.0","2.1666666666666665","2025-01-13","14"
"2","2025-01-13T14:37:02.000Z","2025-01-13T14:38:15.000Z","1","0.01","5","N","162","162","4","40.0","0.0","0.0","0.0","0.0","1.0","44.25","2.5","0.0","0.75","1.2166666666666666","2025-01-13","14"
"2","2025-01-13T14:03:09.000Z","2025-01-13T14:26:48.000Z","1","0.0","1","N","186","87","1","19.1","0.0","0.5","4.29","0.0","1.0","28.14","2.5","0.0","0.75","23.65","2025-01-13","14"
"2","2025-01-13T14:22:24.000Z","2025-01-13T14:49:23.000Z","1","0.03","1","N","186","186","2","21.2","0.0","0.5","0.0","0.0","1.0","25.95","2.5","0.0","0.75","26.983333333333334","2025-01-13","14"
"2","2025-01-13T14:48:42.000Z","2025-01-13T14:50:53.000Z","1","0.06","1","N","140","140","4","3.7","0.0","0.5","0.0","0.0","1.0","7.7","2.5","0.0","0.0","2.183333333333333","2025-01-13","14"
"1","2025-01-13T14:57:23.000Z","2025-01-13T14:58:43.000Z","1","0.0","5","N","41","41","1","64.94","0.0","0.0","13.2","0.0","1.0","79.14","0.0","0.0","0.0","1.3333333333333333","2025-01-13","14"
"2","2025-01-13T14:05:00.000Z","2025-01-13T14:06:42.000Z","1","0.03","1","N","113","113","2","3.7","0.0","0.5","0.0","0.0","1.0","8.45","2.5","0.0","0.75","1.7","2025-01-13","14"
"2","2025-01-13T14:39:38.000Z","2025-01-13T14:40:54.000Z","1","0.07","1","N","226","226","2","3.7","0.0","0.5","0.0","0.0","1.0","5.2","0.0","0.0","0.0","1.2666666666666666","2025-01-13","14"
"1","2025-01-13T15:55:26.000Z","2025-01-13T15:58:21.000Z","1","0.0","1","N","145","145","2","4.4","0.0","0.5","0.0","0.0","1.0","5.9","0.0","0.0","0.0","2.9166666666666665","2025-01-13","15"
"2","2025-01-13T15:27:43.000Z","2025-01-13T15:44:06.000Z","1","0.0","1","N","237","246","1","14.2","0.0","0.5","1.0","0.0","1.0","19.95","2.5","0.0","0.75","16.383333333333333","2025-01-13","15"
"2","2025-01-13T15:54:09.000Z","2025-01-13T16:23:31.000Z","1","0.0","1","N","48","148","1","23.3","0.0","0.5","4.0","0.0","1.0","32.05","2.5","0.0","0.75","29.366666666666667","2025-01-13","15"
"1","2025-01-13T15:16:04.000Z","2025-01-13T15:37:59.000Z","1","0.0","99","N","42","213","1","25.5","0.0","0.5","0.0","0.0","1.0","27.0","0.0","0.0","0.0","21.916666666666668","2025-01-13","15"
"1","2025-01-13T15:41:22.000Z","2025-01-13T15:49:54.000Z","1","0.0","1","N","151","166","1","8.6","0.0","0.5","2.0","0.0","1.0","12.1","0.0","0.0","0.0","8.533333333333333","2025-01-13","15"
"1","2025-01-13T15:31:07.000Z","2025-01-13T16:06:49.000Z","1","0.0","1","N","36","186","1","29.5","0.0","0.5","0.0","6.94","1.0","37.94","0.0","0.0","0.0","35.7","2025-01-13","15"
"1","2025-01-13T15:14:24.000Z","2025-01-13T15:48:35.000Z","1","0.0","99","N","144","21","1","44.5","0.0","0.5","0.0","6.94","1.0","52.94","0.0","0.0","0.0","34.18333333333333","2025-01-13","15"
"1","2025-01-13T15:09:22.000Z","2025-01-13T15:12:35.000Z","1","0.0","99","N","48","50","1","15.5","0.0","0.5","0.0","0.0","1.0","17.0","0.0","0.0","0.0","3.216666666666667","2025-01-13","15"
"1","2025-01-13T15:41:08.000Z","2025-01-13T16:19:14.000Z","1","0.0","99","N","107","21","1","41.5","0.0","0.5","0.0","6.94","1.0","49.94","0.0","0.0","0.0","38.1","2025-01-13","15"
"1","2025-01-13T15:44:54.000Z","2025-01-13T16:58:28.000Z","1","0.0","99","N","75","215","1","44.5","0.0","0.5","0.0","6.94","1.0","52.94","0.0","0.0","0.0","73.56666666666666","2025-01-13","15"
"1","2025-01-13T15:53:07.000Z","2025-01-13T16:32:26.000Z","3","0.0","99","N","162","244","1","31.5","0.0","0.5","0.0","0.0","1.0","33.0","0.0","0.0","0.0","39.31666666666667","2025-01-13","15"
"1","2025-01-13T15:50:35.000Z","2025-01-13T17:03:34.000Z","1","0.0","1","N","17","205","1","42.5","0.0","0.5","0.0","0.0","1.0","44.0","0.0","0.0","0.0","72.98333333333333","2025-01-13","15"
"1","2025-01-13T15:47:25.000Z","2025-01-13T16:07:57.000Z","1","0.0","99","N","209","256","1","22.5","0.0","0.5","0.0","0.0","1.0","24.0","0.0","0.0","0.0","20.533333333333335","2025-01-13","15"
"2","2025-01-13T15:44:22.000Z","2025-01-13T15:45:39.000Z","2","0.0","1","N","262","262","4","3.7","0.0","0.5","0.0","0.0","1.0","7.7","2.5","0.0","0.0","1.2833333333333334","2025-01-13","15"
"1","2025-01-13T15:19:52.000Z","2025-01-13T15:30:50.000Z","1","0.0","1","N","249","170","1","10.0","5.75","0.5","3.45","0.0","1.0","20.7","2.5","0.0","0.75","10.966666666666667","2025-01-13","15"
"1","2025-01-13T15:37:22.000Z","2025-01-13T15:41:06.000Z","2","0.0","1","N","233","137","1","5.1","5.75","0.5","2.45","0.0","1.0","14.8","2.5","0.0","0.75","3.7333333333333334","2025-01-13","15"
"1","2025-01-13T15:51:52.000Z","2025-01-13T15:58:10.000Z","1","0.0","1","N","170","234","1","7.2","5.75","0.5","2.85","0.0","1.0","17.3","2.5","0.0","0.75","6.3","2025-01-13","15"
"1","2025-01-13T15:38:37.000Z","2025-01-13T15:49:30.000Z","1","0.0","99","N","72","35","1","16.5","0.0","0.5","0.0","0.0","1.0","18.0","0.0","0.0","0.0","10.883333333333333","2025-01-13","15"
"2","2025-01-13T15:31:16.000Z","2025-01-13T15:47:56.000Z","1","0.0","1","N","263","161","1","14.2","0.0","0.5","2.09","0.0","1.0","21.04","2.5","0.0","0.75","16.666666666666668","2025-01-13","15"
"1","2025-01-13T15:07:34.000Z","2025-01-13T15:27:59.000Z","1","0.0","1","N","48","42","1","26.5","0.0","0.5","0.0","0.0","1.0","28.0","0.0","0.0","0.0","20.416666666666668","2025-01-13","15"
"2","2025-01-13T15:38:01.000Z","2025-01-13T15:49:36.000Z","1","0.0","1","N","246","170","1","10.7","0.0","0.5","1.5","0.0","1.0","16.95","2.5","0.0","0.75","11.583333333333334","2025-01-13","15"
"2","2025-01-13T15:58:46.000Z","2025-01-13T16:10:04.000Z","1","0.0","1","N","162","236","1","10.7","0.0","0.5","3.09","0.0","1.0","18.54","2.5","0.0","0.75","11.3","2025-01-13","15"
"2","2025-01-13T15:04:44.000Z","2025-01-13T15:11:13.000Z","2","0.0","1","N","114","234","1","7.2","0.0","0.5","2.39","0.0","1.0","14.34","2.5","0.0","0.75","6.483333333333333","2025-01-13","15"
